CALIFICACION;LUGAR;MES;ANIO;HORA;IMP_BOL;DESCUENTO;PUNTOS;DENUNCIANTE;HECHO;VEL_LIMITE;VEL_CIRCULA;DIRECCION_ORIGINAL;CLASE_VIAL;VIAL;NOMINAL;ORDINAL;CALIFICADOR;POBLACION;PROVINCIA;CODIGO_VIAL
LEVE      ;CL GUZMAN EL BUENO 104                  ;7;2018;17.38;  90.00;SI;0;SER                 ;ESTACIONAR EN LUGAR PROHIBIDO DEBIDAMENTE SEÑALIZADO.                                                                        ;0;0;CALLE GINZO DE LIMIA NUM 000009 ;CALLE;GINZO DE LIMIA;NUM;9;  ;MADRID                                                                ;MADRID                   ;337350
LEVE      ;AV BRASIL 1                             ;7;2018;18.47;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;0;0;CALLE GINZO DE LIMIA NUM 000053 ;CALLE;GINZO DE LIMIA;NUM;53;  ;MADRID                                                                ;MADRID                   ;337350
LEVE      ;CL CEA BERMUDEZ 50                      ;7;2018;18.20;  90.00;SI;0;SER                 ;ESTACIONAR EN LUGAR PROHIBIDO DEBIDAMENTE SEÑALIZADO.                                                                        ;0;0;CALLE GODELLA NUM 000059 ;CALLE;GODELLA;NUM;59;  ;MADRID                                                                ;MADRID                   ;338300
LEVE      ;CL BRAVO MURILLO 54                     ;7;2018;15.18;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;0;0;CALLE GOMEZ DE AVELLANEDA NUM 000006 ;CALLE;GOMEZ DE AVELLANEDA;NUM;6;  ;MADRID                                                                ;MADRID                   ;339400
LEVE      ;CL CEA BERMUDEZ 28                      ;7;2018;19.04;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;0;0;CALLE GONDOLA NUM 000007 ;CALLE;GONDOLA;NUM;7;  ;MADRID                                                                ;MADRID                   ;340150
LEVE      ;CL MAUDES 31                            ;7;2018;10.21;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE GONZALEZ SOTO NUM 000040 ;CALLE;GONZALEZ SOTO;NUM;40;  ;MADRID                                                                ;MADRID                   ;340700
LEVE      ;CL BRAVO MURILLO 42                     ;7;2018;15.21;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE GOYA NUM 000069 ;CALLE;GOYA;NUM;69;  ;MADRID                                                                ;MADRID                   ;341900
LEVE      ;AV PABLO IGLESIAS 9                     ;7;2018;10.34;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;0;0;CALLE GOYA NUM 000071 ;CALLE;GOYA;NUM;71;  ;MADRID                                                                ;MADRID                   ;341900
LEVE      ;CL MARQUES DE LEMA 15                   ;7;2018;09.57;  90.00;SI;0;SER                 ;ESTACIONAR EN LUGAR PROHIBIDO DEBIDAMENTE SEÑALIZADO.                                                                        ;0;0;CALLE GOYA NUM 000116 ;CALLE;GOYA;NUM;116;  ;MADRID                                                                ;MADRID                   ;341900
LEVE      ;CL CEA BERMUDEZ 66                      ;7;2018;19.29;  90.00;SI;0;SER                 ;ESTACIONAR EN LUGAR PROHIBIDO DEBIDAMENTE SEÑALIZADO.                                                                        ;0;0;CALLE GRAN PODER NUM 000017 ;CALLE;GRAN PODER;NUM;17;  ;MADRID                                                                ;MADRID                   ;342900
LEVE      ;CL BRAVO MURILLO 52                     ;7;2018;10.28;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE GRAN VIA NUM 000033 ;CALLE;GRAN VIA;NUM;33;  ;MADRID                                                                ;MADRID                   ;342950
LEVE      ;CL GUZMAN EL BUENO 104                  ;7;2018;19.55;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE GUADALQUIVIR NUM 000004 ;CALLE;GUADALQUIVIR;NUM;4;  ;MADRID                                                                ;MADRID                   ;347200
LEVE      ;AV GENERAL PERON 25                     ;7;2018;19.02;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;0;0;CALLE GUETARIA NUM 000046 ;CALLE;GUETARIA;NUM;46;  ;MADRID                                                                ;MADRID                   ;349700
LEVE      ;CL CEA BERMUDEZ 30                      ;7;2018;20.22;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE GUETARIA NUM 000062 ;CALLE;GUETARIA;NUM;62;  ;MADRID                                                                ;MADRID                   ;349700
LEVE      ;CL JOSE ABASCAL 45                      ;7;2018;10.38;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE GUZMAN EL BUENO NUM 000055 ;CALLE;GUZMAN EL BUENO;NUM;55;  ;MADRID                                                                ;MADRID                   ;352700
LEVE      ;AV GENERAL PERON 29                     ;7;2018;19.14;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;0;0;CALLE GUZMAN EL BUENO NUM 000106 ;CALLE;GUZMAN EL BUENO;NUM;106;  ;MADRID                                                                ;MADRID                   ;352700
LEVE      ;CL FERNANDEZ DE LA HOZ 53               ;7;2018;10.43;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;0;0;CALLE GUZMAN EL BUENO NUM 000117 ;CALLE;GUZMAN EL BUENO;NUM;117;  ;MADRID                                                                ;MADRID                   ;352700
LEVE      ;PO SAN FRANCISCO DE SALES 50            ;7;2018;11.04;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE HACIENDA DE PAVONES NUM 000055 ;CALLE;HACIENDA DE PAVONES;NUM;55;  ;MADRID                                                                ;MADRID                   ;353500
LEVE      ;PO SAN FRANCISCO DE SALES 50            ;7;2018;11.12;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;0;0;CALLE HACIENDA DE PAVONES NUM 000157 ;CALLE;HACIENDA DE PAVONES;NUM;157;  ;MADRID                                                                ;MADRID                   ;353500
LEVE      ;CL ESPRONCEDA 41                        ;7;2018;11.00;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE HERBOLARIOS NUM 000014 ;CALLE;HERBOLARIOS;NUM;14;  ;MADRID                                                                ;MADRID                   ;355100
LEVE      ;AV GENERAL PERON 25                     ;7;2018;19.52;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;0;0;CALLE HERMANDAD DE DONANTES DE SANGRE NUM 000053 ;CALLE;HERMANDAD DE DONANTES DE SANGRE;NUM;53;  ;MADRID                                                                ;MADRID                   ;355650
LEVE      ;AV PABLO IGLESIAS 9                     ;7;2018;13.17;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;0;0;CALLE HERMANOS GARCIA NUM 000125 ;CALLE;HERMANOS GARCIA;NUM;125;  ;MADRID                                                                ;MADRID                   ;356800
LEVE      ;CL POETA JOAN MARAGALL 36               ;7;2018;15.10;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE HERMOSILLA NUM 000088 ;CALLE;HERMOSILLA;NUM;88;  ;MADRID                                                                ;MADRID                   ;360000
LEVE      ;AV PABLO IGLESIAS 9                     ;7;2018;13.21;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;0;0;CALLE HERNANI NUM 000073 ;CALLE;HERNANI;NUM;73;  ;MADRID                                                                ;MADRID                   ;360700
LEVE      ;CL MARQUES DE LEMA 15                   ;7;2018;13.39;  90.00;SI;0;SER                 ;ESTACIONAR EN LUGAR PROHIBIDO DEBIDAMENTE SEÑALIZADO.                                                                        ;0;0;CALLE HERRERA NUM 000009 ;CALLE;HERRERA;NUM;9;  ;MADRID                                                                ;MADRID                   ;361400
LEVE      ;AV PABLO IGLESIAS 9                     ;7;2018;14.29;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;0;0;CALLE HILARION ESLAVA NUM 000049 ;CALLE;HILARION ESLAVA;NUM;49;  ;MADRID                                                                ;MADRID                   ;363100
LEVE      ;AV PABLO IGLESIAS 9                     ;7;2018;15.40;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;0;0;CALLE HUMANES NUM 000004 ;CALLE;HUMANES;NUM;4;  ;MADRID                                                                ;MADRID                   ;369200
LEVE      ;CL MAUDES 23                            ;7;2018;11.13;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;0;0;CALLE HURTUMPASCUAL NUM 000007 ;CALLE;HURTUMPASCUAL;NUM;7;  ;MADRID                                                                ;MADRID                   ;2390
LEVE      ;AV GENERAL PERON 25                     ;7;2018;19.54;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE IBIZA NUM 000074 ;CALLE;IBIZA;NUM;74;  ;MADRID                                                                ;MADRID                   ;370400
LEVE      ;CL AMAPOLAS 1                           ;7;2018;18.10;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;0;0;CALLE ILLESCAS NUM 000145 ;CALLE;ILLESCAS;NUM;145;  ;MADRID                                                                ;MADRID                   ;371700
LEVE      ;AV PABLO IGLESIAS 9                     ;7;2018;15.44;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;0;0;CALLE ILUSTRACION NUM 000008 ;CALLE;ILUSTRACION;NUM;8;  ;MADRID                                                                ;MADRID                   ;371800
LEVE      ;CL PEDRO RICO 4                         ;7;2018;11.20;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;0;0;CALLE INDULGENCIA NUM 000006 ;CALLE;INDULGENCIA;NUM;6;  ;MADRID                                                                ;MADRID                   ;757
LEVE      ;AV GENERAL PERON 27                     ;7;2018;20.20;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE IQUITOS NUM 000002 ;CALLE;IQUITOS;NUM;2;  ;MADRID                                                                ;MADRID                   ;2545
LEVE      ;CL ORENSE 30                            ;7;2018;20.36;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;0;0;CALLE ISAAC PERAL NUM 000042 ;CALLE;ISAAC PERAL;NUM;42;  ;MADRID                                                                ;MADRID                   ;376800
LEVE      ;CL PEDRO RICO 4                         ;7;2018;12.43;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;0;0;CALLE ISLA CRISTINA NUM 000009 ;CALLE;ISLA CRISTINA;NUM;9;  ;MADRID                                                                ;MADRID                   ;380850
LEVE      ;CL SANTA ENGRACIA 129                   ;7;2018;20.04;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;0;0;CALLE ISLA DE NELSON NUM 000018 ;CALLE;ISLA DE NELSON;NUM;18;  ;MADRID                                                                ;MADRID                   ;382300
LEVE      ;CL SANTA ENGRACIA 127                   ;7;2018;20.08;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;0;0;CALLE ISLA GRACIOSA NUM 000021 ;CALLE;ISLA GRACIOSA;NUM;21;  ;MADRID                                                                ;MADRID                   ;381425
LEVE      ;CL ORENSE 69                            ;7;2018;19.42;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;0;0;CALLE ISLA MALAITA NUM 000001 ;CALLE;ISLA MALAITA;NUM;1;  ;MADRID                                                                ;MADRID                   ;381900
LEVE      ;PO DIRECCION 121                        ;7;2018;18.51;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;0;0;CALLE ISLA MALAITA NUM 000003 ;CALLE;ISLA MALAITA;NUM;3;  ;MADRID                                                                ;MADRID                   ;381900
LEVE      ;CL BECERREA F11                         ;7;2018;09.36;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE ISLAS MARQUESAS NUM 000006 ;CALLE;ISLAS MARQUESAS;NUM;6;  ;MADRID                                                                ;MADRID                   ;386100
LEVE      ;CL INFANTA MERCEDES 62                  ;7;2018;20.29;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE JACINTO VERDAGUER NUM 000023 ;CALLE;JACINTO VERDAGUER;NUM;23;  ;MADRID                                                                ;MADRID                   ;388400
LEVE      ;CL CELANOVA 3                           ;7;2018;09.50;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE JARAMAGOS NUM 000025 ;CALLE;JARAMAGOS;NUM;25;  ;MADRID                                                                ;MADRID                   ;389600
LEVE      ;CL ALENZA 30                            ;7;2018;12.07;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;0;0;CALLE JERONIMA LLORENTE NUM 000046 ;CALLE;JERONIMA LLORENTE;NUM;46;  ;MADRID                                                                ;MADRID                   ;391700
